t_epoch,robot,topic
1786621554.307588,3,camera
1786621554.344164,2,scan
1786621554.350617,2,camera
1786621554.357135,3,scan
1786621554.359720,1,scan
1786621554.361112,1,camera
1786621554.407455,3,camera
1786621554.443503,2,scan
1786621554.449988,2,camera
1786621554.457012,3,scan
1786621554.457868,1,camera
1786621554.459259,1,scan
1786621554.514524,3,camera
1786621554.543727,2,scan
1786621554.549486,2,camera
1786621554.557666,3,scan
1786621554.558066,1,camera
1786621554.559974,1,scan
1786621554.593811,3,camera
1786621554.643367,2,scan
1786621554.647887,2,camera
1786621554.657111,3,scan
1786621554.659623,1,scan
1786621554.661122,1,camera
1786621554.708183,3,camera
1786621554.743629,2,scan
1786621554.749627,2,camera
1786621554.757768,3,scan
1786621554.759959,1,scan
1786621554.761214,1,camera
1786621554.806090,3,camera
1786621554.838115,2,camera
1786621554.842669,2,scan
1786621554.844110,1,camera
1786621554.856907,3,scan
1786621554.859843,1,scan
1786621554.910690,3,camera
1786621554.943443,2,scan
1786621554.946752,2,camera
1786621554.957142,3,scan
1786621554.959294,1,camera
1786621554.959639,1,scan
1786621555.005965,3,camera
1786621555.043658,2,scan
1786621555.053536,2,camera
1786621555.058206,3,scan
1786621555.060951,1,scan
1786621555.068934,1,camera
1786621555.107067,3,camera
1786621555.139779,2,camera
1786621555.142885,2,scan
1786621555.150661,1,camera
1786621555.156627,3,scan
1786621555.159123,1,scan
1786621555.207668,3,camera
1786621555.243198,2,scan
1786621555.243835,2,camera
1786621555.247527,1,camera
1786621555.256900,3,scan
1786621555.259444,1,scan
1786621555.308465,3,camera
1786621555.343392,2,scan
1786621555.347245,2,camera
1786621555.357103,3,scan
1786621555.359838,1,scan
1786621555.362597,1,camera
1786621555.407175,3,camera
1786621555.443504,2,scan
1786621555.447444,2,camera
1786621555.457082,3,scan
1786621555.459665,1,scan
1786621555.462321,1,camera
1786621555.506008,3,camera
1786621555.544052,2,scan
1786621555.550211,2,camera
1786621555.557540,3,scan
1786621555.559576,1,scan
1786621555.563491,1,camera
1786621555.605749,3,camera
1786621555.643513,2,scan
1786621555.649532,2,camera
1786621555.657268,3,scan
1786621555.659547,1,scan
1786621555.659907,1,camera
1786621555.704739,3,camera
1786621555.743827,2,scan
1786621555.749795,2,camera
1786621555.757107,3,scan
1786621555.759295,1,camera
1786621555.759593,1,scan
1786621555.808378,3,camera
1786621555.843870,2,scan
1786621555.847009,2,camera
1786621555.857037,3,scan
1786621555.859177,1,camera
1786621555.859238,1,scan
1786621555.900648,3,camera
1786621555.939122,2,camera
1786621555.942702,2,scan
1786621555.945168,1,camera
1786621555.956827,3,scan
1786621555.959322,1,scan
1786621556.008593,3,camera
1786621556.043591,2,scan
1786621556.057201,2,camera
1786621556.057997,3,scan
1786621556.060101,1,scan
1786621556.065998,1,camera
1786621556.107134,3,camera
1786621556.141408,2,camera
1786621556.143486,2,scan
1786621556.148220,1,camera
1786621556.157193,3,scan
1786621556.159274,1,scan
1786621556.196824,3,camera
1786621556.239100,2,camera
1786621556.242918,2,scan
1786621556.246098,1,camera
1786621556.256910,3,scan
1786621556.259519,1,scan
1786621556.310394,3,camera
1786621556.343576,2,scan
1786621556.349531,2,camera
1786621556.357202,3,scan
1786621556.359541,1,camera
1786621556.359607,1,scan
1786621556.405995,3,camera
1786621556.443469,2,scan
1786621556.449860,2,camera
1786621556.457224,3,scan
1786621556.459399,1,scan
1786621556.459443,1,camera
1786621556.509232,3,camera
1786621556.543334,2,scan
1786621556.548138,2,camera
1786621556.557622,3,scan
1786621556.559655,1,scan
1786621556.560658,1,camera
